name,url,price,imgs
Tie Back Detail Satin Singlet,/en/products/tie-back-detail-satin-singlet-light-blue-1100-008285-0047,19.97,"/globalassets/tie_back_detail_satin_singlet_1100-008285-00472334.jpg?ref=DBF64AB30B, /globalassets/tie_back_detail_satin_singlet_1100-008285-00472331.jpg?ref=1539BF2029, /globalassets/tie_back_detail_satin_singlet_1100-008285-00472321_01c.jpg?ref=F4EA081924, /globalassets/tie_back_detail_satin_singlet_1100-008285-00472345.jpg?ref=6274078164"
Knitted Maxi Cable Dress,/en/products/knitted-maxi-cable-dress-white-1100-009026-0001,42.47,"/globalassets/knitted_maxi_cable_dress_1100-009026-0001_big_pearl_coloured_necklace_1100-009708-0003_coloured_stone_hoops_1100-009720-0003_14988.jpg?ref=374E5E3808, /globalassets/knitted_maxi_cable_dress_1100-009026-0001_big_pearl_coloured_necklace_1100-009708-0003_coloured_stone_hoops_1100-009720-0003_15008.jpg?ref=2F7FABABB3, /globalassets/knitted_maxi_cable_dress_1100-009026-0001_big_pearl_coloured_necklace_1100-009708-0003_coloured_stone_hoops_1100-009720-0003_15001.jpg?ref=339DF52F5C, /globalassets/knitted_maxi_cable_dress_1100-009026-0001_big_pearl_coloured_necklace_1100-009708-0003_coloured_stone_hoops_1100-009720-0003_15004.jpg?ref=DEACCEC13F, /globalassets/knitted_maxi_cable_dress_1100-009026-0001_silver_plated_twist_earrings_1100-009731-0014_3083.jpg?ref=80A4B42303, /globalassets/knitted_maxi_cable_dress_1100-009026-0001_silver_plated_twist_earrings_1100-009731-0014_3102.jpg?ref=29C044BE8C, /globalassets/knitted_maxi_cable_dress_1100-009026-00011200-copy_flatlayf.jpg?ref=DB978FB541"
Linen Blend Tie Straps Midi Dress,/en/products/linen-blend-tie-straps-midi-dress-green-1821-000005-0010,59.97,"/globalassets/linen_blend_tie_straps_m-idi_dress_1821-000005-0010_1736.jpg?ref=FB151CF45B, /globalassets/linen_blend_tie_straps_m-idi_dress_1821-000005-0010_1757.jpg?ref=706176447D, /globalassets/linen_blend_tie_straps_m-idi_dress_1821-000005-0010_1743.jpg?ref=6E2FA2D724, /globalassets/linen_blend_tie_straps_m-idi_dress_1821-000005-0010_1754.jpg?ref=7ECDE16648, /globalassets/linen_blend_tie_straps_m-idi_dress_1821-000005-0010_campaign_1.jpg?ref=75D795BB04, /globalassets/linen_blend_tie_straps_midi_dress_1821-000005-00100187_flatlayf.jpg?ref=7BA7C734DE"
Contrast Detail Chiffon Top,/en/products/contrast-detail-chiffon-top-white-1812-000529-0001,29.97,"/globalassets/contrast_detail_chiffon_top_1812-000529-0001_1_campaign.jpg?ref=70735D1E44, /globalassets/contrast_detail_chiffon_top_1812-000529-0001-13068.jpg?ref=8D3B143259, /globalassets/contrast_detail_chiffon_top_1812-000529-0001-13086.jpg?ref=92E606A86C, /globalassets/contrast_detail_chiffon_top_1812-000529-0001-13060.jpg?ref=60CA11918C, /globalassets/contrast_detail_chiffon_top_1812-000529-0001-13083.jpg?ref=85ED9936B1, /globalassets/contrast_detail_chiffon_top_1812-000529-0001-13122.jpg?ref=B485BFDEF9, /globalassets/contrast_detail_chiffon_top_1812-000529-00011942_flatlay.jpg?ref=D13749FAC0"
Striped Elastic Mid Waist Trousers,/en/products/striped-elastic-mid-waist-trousers-navy-stripe-1812-000269-1235,34.97,"/globalassets/striped_elastic_mid_waist_trousers_1812-000269-1235_5234.jpg?ref=D0082FD052, /globalassets/striped_elastic_mid_waist_trousers_1812-000269-1235_5261.jpg?ref=926BEE3DE7, /globalassets/striped_elastic_mid_waist_trousers_1812-000269-1235_5251.jpg?ref=498F5757CF, /globalassets/striped_elastic_mid_waist_trousers_1812-000269-1235_5253.jpg?ref=F4F78F3F0B, /globalassets/striped_elastic_mid_waist_trousers_1812-000269-1235_campaign.jpg?ref=4888B6190D, /globalassets/striped_elastic_mid_waist_trousers-1812-000269-1235_0124_flatlayf.jpg?ref=DB4CE3FD93"
Structured Sleeveless Top,/en/products/structured-sleeveless-top-offwhite-1100-008933-0260,19.97,"/globalassets/structured_sleeveless_top_1100-008933-0260structurd_maxi_skirt_1100-008934-0260_14754.jpg?ref=5042D51531, /globalassets/structured_sleeveless_top_1100-008933-0260structurd_maxi_skirt_1100-008934-0260_14766.jpg?ref=F166DF9F58, /globalassets/structured_sleeveless_top_1100-008933-0260structurd_maxi_skirt_1100-008934-0260_14738.jpg?ref=B85FD648CE, /globalassets/structured_sleeveless_top_1100-008933-0260structurd_maxi_skirt_1100-008934-0260_14758.jpg?ref=4CE986383C, /globalassets/structured_1100-008933-02602910.jpg?ref=871073CF72, /globalassets/structured_1100-008933-02602934.jpg?ref=421C44C58F, /globalassets/structured_sleeveless_top_1100-008933-02601222-copy_flatlayf.jpg?ref=05D67F99EF"
Button Up Low Waist Corset,/en/products/button-up-low-waist-corset--1100-007426-0002,32.97,"/globalassets/button_up_low_waist_corset_1100-007426-0002_299.jpg?ref=F8050AF69B, /globalassets/button_up_low_waist_corset-1100-007426-0002_flatlayf.jpg?ref=C604547412, /globalassets/button_up_low_waist_corset_1100-007426-0002_2313.jpg?ref=EF17ADA556, /globalassets/button_up_low_waist_corset_1100-007426-0002_2294_01c.jpg?ref=86F87922F9, /globalassets/button_up_low_waist_corset_1100-007426-0002_302.jpg?ref=13D270BD81, /globalassets/button_up_low_waist_corset_1100-007426-0002_2330.jpg?ref=B742A4DB19"
Chiffon Ruffle Midi Dress,/en/products/chiffon-ruffle-midi-dress-white-1100-009387-0001,59.97,"/globalassets/chiffon_ruffle_midi_dress_1100-009387-0001_16594.jpg?ref=4DD5ED90DF, /globalassets/chiffon_ruffle_midi_dress_1100-009387-0001_16607.jpg?ref=5F5C2CFFC8, /globalassets/chiffon_ruffle_midi_dress_1100-009387-0001_16586.jpg?ref=419EC1080A, /globalassets/chiffon_ruffle_midi_dress_1100-009387-0001_16597.jpg?ref=BC95F2544E"
Tie Front Sheer Mini Dress,/en/products/tie-front-sheer-mini-dress-c1a14631,32.97,"/globalassets/na-kd_tie_front_sheer_mini_dress_1100-004591-0695_0233.jpg?ref=52B337BC82, /globalassets/na-kd_tie_front_sheer_mini_dress_1100-004591-0695_0257.jpg?ref=FFF813C8C0, /globalassets/na-kd_tie_front_sheer_mini_dress_1100-004591-0695_0231.jpg?ref=C5DDBC6C60, /globalassets/na-kd_tie_front_sheer_mini_dress_1100-004591-0695_0249.jpg?ref=7357D5C9D3, /globalassets/nakd_tie_front_sheer_mini_dress-1100-004591-0695_05g.jpg?ref=AA32CA5BAB"
Sheer Kimono Sleeve T-shirt,/en/products/sheer-kimono-sleeve-t-shirt-offwhite-1100-009561-0260,17.47,"/globalassets/sheer_kimino_sleeve_t-shirt_1100-009561-0260_7409-copy.jpg?ref=6E06E6657B, /globalassets/sheer_kimino_sleeve_t-shirt_1100-009561-0260_7400.jpg?ref=71F4A70147, /globalassets/sheer_kimino_sleeve_t-shirt_1100-009561-0260_7393.jpg?ref=18742B895F, /globalassets/sheer_kimino_sleeve_t-shirt_1100-009561-0260_7405.jpg?ref=6523373C05"
Linen Blend Fringe Skirt,/en/products/linen-blend-fringe-sarong-stripe-1720-000064-0050,19.48,"/globalassets/nakd_linen_blend_fringe_sarong_1720-000064-0050_r_1.jpg?ref=E68CCE8CF6, /globalassets/nakd_linen_blend_fringe_sarong_1720-000064-0050_r_2.jpg?ref=16186E3C67, /globalassets/nakd_linen_blend_fringe_sarong_1720-000064-0050_r_3.jpg?ref=45A3BBD54B, /globalassets/nakd_linen_blend_fringe_sarong_1720-000064-0050_r_4.jpg?ref=9EE7443FE9, /globalassets/nakd_linen_blend_fringe_sarong_1720-000064-0050_r_01c.jpg?ref=2ACB86782F, /globalassets/nakd_linen_blend_fringe_skirt_1720-000064-0050_social.jpg?ref=0A9A5928F6, /globalassets/nakd_linen_blend_fringe_sarong_1720-000064-0050_editorial.jpg?ref=86991760F7"
Linen Blend Striped Pants,/en/products/striped-pants-blue-stripe-1720-000158-0238,74.95,"/globalassets/linen_blend_striped_pants_1720-000158-0238_31_campaign.jpg?ref=DF17733A2E, /globalassets/striped_pants_1720-000158-0238_01c.jpg?ref=E093BE5882, /globalassets/striped_pants_1720-000158-0238_2.jpg?ref=A7208FBDEE, /globalassets/striped_pants_1720-000158-0238_3.jpg?ref=9C53D9653D, /globalassets/striped_pants_1720-000158-0238_4.jpg?ref=5D8B48FCB1, /globalassets/hannafriberg_1720-000158-0238_2_social.jpg?ref=8DC5B517C9, /globalassets/striped_pants-1720-000158-0238_0588_flatlayf-2.jpg?ref=24232AF0CC"
Front Button Lace Top,/en/products/front-button-lace-top-white-1100-007163-0001,32.97,"/globalassets/front_button_lace_top_1100-007163-0001_10558.jpg?ref=0F91F250FB, /globalassets/front_button_lace_top_1100-007163-0001_10541.jpg?ref=C5D7F923A4, /globalassets/front_button_lace_top_1100-007163-0001_10551_01c.jpg?ref=CCA4D0315D, /globalassets/front_button_lace_top_1100-007163-0001_10563.jpg?ref=CE257D3AC7, /globalassets/front_button_lace_top_1100-007163-00010217-copy-2_flatlayf.jpg?ref=09570A8075"
Soft Line Twist Top,/en/products/soft-line-twist-top-khaki-1100-008765-0052,29.97,"/globalassets/soft_line_twist_top_1100-008765-005228139.jpg?ref=88938E6590, /globalassets/soft_line_twist_top_1100-008765-005228146.jpg?ref=AB0F73124F, /globalassets/soft_line_twist_top_1100-008765-005228134_01c.jpg?ref=69CFA51B84, /globalassets/soft_line_twist_top_1100-008765-00520810-copy_flatlayf.jpg?ref=6237C702A3"
Soft Line Sleeveless Top,/en/products/soft-line-sleeveless-top-yellow-1100-008768-0024,23.97,"/globalassets/soft_line_sleeveless_top_1100-008768-0024_10969.jpg?ref=2BF714A8F9, /globalassets/soft_line_sleeveless_top_1100-008768-0024_10960.jpg?ref=1B988AD0A6, /globalassets/soft_line_sleeveless_top_1100-008768-0024_10987.jpg?ref=C93F88A3DC, /globalassets/soft_line_sleeveless_top_1100-008768-0024_10999.jpg?ref=D3E0C75E51"
Linen Mix Slit Detail Midi Skirt,/en/products/linen-mix-slit-detail-midi-skirt-black-1100-007107-0002,41.97,"/globalassets/linen_mix_slit_skirt_1100-007107-0002_01c.jpg?ref=B5699BF48B, /globalassets/linen_mix_slit_skirt_1100-007107-0002_27272.jpg?ref=B68E534035, /globalassets/linen_mix_slit_skirt_1100-007107-0002_33636.jpg?ref=53D0879434, /globalassets/linen_mix_slit_skirt_1100-007107-0002_0838.jpg?ref=409C4E99C1, /globalassets/linen_mix_slit_detail_midi_skirt_1100-007107-0002_flatlay.jpg?ref=D217F9C4E2"
Knitted V-Neck Contrast Top,/en/products/knitted-v-neck-contrast-top-cream-1100-008780-0342,19.97,"/globalassets/knitted_v-neck_contrast_top_1100-008780-03427456.jpg?ref=06FDAF269B, /globalassets/knitted_v-neck_contrast_top_1100-008780-03427434.jpg?ref=3C4F49CD92, /globalassets/knitted_v-neck_contrast_top_1100-008780-03427432_01c.jpg?ref=608D4162FE, /globalassets/knitted_v-neck_contrast_top_1100-008780-03427442.jpg?ref=A19338CB42, /globalassets/knitted_v-neck_contrast_top-1100-008780-0342_7382_flatlayf.jpg?ref=618D9A051F"
Shoulder Twist Detail Top,/en/products/shoulder-twist-detail-top-black-1018-010342-0002,8.98,"/globalassets/nakd_shoulder_twist_detail_top_1018-010342-0002_1-1.jpg?ref=BFCA0A7112, /globalassets/nakd_shoulder_twist_detail_top_1018-010342-0002_3.jpg?ref=C6F0451E7D, /globalassets/nakd_shoulder_twist_detail_top_1018-010342-0002_01c.jpg?ref=104B09B16E, /globalassets/nakd_shoulder_twist_detail_top_1018-010342-0002_4.jpg?ref=847E5BF703"
Overlap Tie Waist Mini Dress,/en/products/overlap-tie-waist-mini-dress-small-purple-flower-1014-001548-9532,14.98,"/globalassets/overlap_tie_waist_mini_dress-1014-001548-9532_16263.jpg?ref=D23A96C300, /globalassets/overlap_tie_waist_mini_dress-1014-001548-9532_16290.jpg?ref=CD1DDC3A53, /globalassets/overlap_tie_waist_mini_dress-1014-001548-9532_16253-_01c.jpg?ref=B0B2BA99BF, /globalassets/overlap_tie_waist_mini_dress-1014-001548-9532_16284.jpg?ref=19BF7FE2A8"
Ribbed Tank,/en/products/ribbed-tank-yellow-1100-004337-0024,17.97,"/globalassets/ribbed_tank_1100-004337-0024_24672.jpg?ref=9C823B6117, /globalassets/ribbed_tank_1100-004337-0024_24685.jpg?ref=305D943D35, /globalassets/ribbed_tank_1100-004337-0024_24656.jpg?ref=5D3576FE44, /globalassets/ribbed_tank_1100-004337-0024_24665.jpg?ref=777F04E4DC"
Lace Trousers,/en/products/lace-trousers-black-1100-008095-0002,38.97,"/globalassets/lace_trousers_1100-008095-0002_1_curated.jpg?ref=7964C68557, /globalassets/lace_trousers_1100-008095-00020079_01c.jpg?ref=773916A2D4, /globalassets/lace_trousers_1100-008095-00020118.jpg?ref=9A44789EFC, /globalassets/lace_trousers_1100-008095-00020089.jpg?ref=8480EA3F91, /globalassets/lace_trousers_1100-008095-00020093.jpg?ref=9EF2D4F87D, /globalassets/lace_trousers_1100-008095-0002_creative.jpg?ref=AE38EEC38F, /globalassets/lace_trousers-1100-008095-0002_6981_flatlayf.jpg?ref=0F6D6F0DA9"
Funnel Neck Open Back Top,/en/products/funnel-neck-open-back-top-cream-1100-008311-0342,19.97,"/globalassets/funnel_neck_open_back_top-1100-008311-0342_3660.jpg?ref=E2557741A1, /globalassets/funnel_neck_open_back_top-1100-008311-0342_3669.jpg?ref=B02399F447, /globalassets/funnel_neck_open_back_top-1100-008311-0342_3655_01c.jpg?ref=C8D8B93CF2, /globalassets/funnel_neck_open_back_top-1100-008311-0342_3685.jpg?ref=4FFE563BF8, /globalassets/funnel_neck_open_back_top-1100-008311-0342_3669_3927_creative.jpg?ref=70DDEC73EB, /globalassets/funnel_neck_open_back_top_1100-008311-0342_4397_flatlayf.jpg?ref=185F9EE598"
Buckle Detail Maxi Skirt,/en/products/buckle-detail-maxi-skirt-black-1100-008309-0002,32.97,"/globalassets/buckle_detail_maxi_skirt_1100-008309-00022249_01c.jpg?ref=AD4D51BE50, /globalassets/buckle_detail_maxi_skirt-1100-008309-0002_6993_flatlayf.jpg?ref=8B91639C7C, /globalassets/buckle_detail_maxi_skirt_1100-008309-00022285.jpg?ref=FD01BECD82, /globalassets/buckle_detail_maxi_skirt_1100-008309-00022272-.jpg?ref=FDADF279DB, /globalassets/buckle_detail_maxi_skirt_1100-008309-00022268.jpg?ref=5DE35AA54A"
Squared Neck Singlet,/en/products/squared-neck-singlet-brown-1660-000105-0017,14.97,"/globalassets/nakd_squared_neck_singlet_1660-000105-0017_14615.jpg?ref=8FE33D8D84, /globalassets/nakd_squared_neck_singlet_1660-000105-0017_14631.jpg?ref=8B3C886227, /globalassets/nakd_squared_neck_singlet_1660-000105-0017_14622.jpg?ref=5315F3F211, /globalassets/nakd_squared_neck_singlet_1660-000105-0017_01c.jpg?ref=25B89C6AB9"
Crochet Top,/en/products/crochet-top-yellow-1100-009172-0024,29.97,"/globalassets/crochet_top_1100-009172-0024_13754.jpg?ref=D3201E439A, /globalassets/crochet_top_1100-009172-0024_13773.jpg?ref=654CAAEA4B, /globalassets/crochet_top_1100-009172-0024_13775.jpg?ref=519B60B324, /globalassets/crochet_top_1100-009172-0024_13758.jpg?ref=22D331CBB4"
Gathered Chest Slit Mini Dress,/en/products/gathered-chest-slit-mini-dress-cream-1014-001589-0021,16.48,"/globalassets/lise_frt_1014-001589-0021_social-copy.jpg?ref=B22D7D76DB, /globalassets/nakd_gathered-chest-slit-mini-dress_1014-001589-0021_2459.jpg?ref=4E7E1D60C2, /globalassets/nakd_gathered-chest-slit-mini-dress_1014-001589-0021_2515.jpg?ref=23E620F0B2, /globalassets/nakd_gathered-chest-slit-mini-dress_1014-001589-0021_2468.jpg?ref=2F6203BACA, /globalassets/nakd_gathered-chest-slit-mini-dress_1014-001589-0021_2494.jpg?ref=26ADA65F2E"
Tiered Chiffon Mini Dress,/en/products/tiered-chiffon-mini-dress-pink-print-1812-000430-0697,44.97,"/globalassets/tiered_chiffon_mini_dress_1812-000430-0697_13721.jpg?ref=88DDC45ABB, /globalassets/tiered_chiffon_mini_dress_1812-000430-0697_13738.jpg?ref=A49AE39CA9, /globalassets/tiered_chiffon_mini_dress_1812-000430-0697_13725.jpg?ref=3BE0DF2F3F, /globalassets/tiered_chiffon_mini_dress_1812-000430-0697_13734.jpg?ref=4BB349DC24, /globalassets/tiered_chiffon_mini_dress_1812-000430-0697_campaign_1.jpg?ref=9BBEA1C5BB, /globalassets/tiered_chiffon_mini_dress_1812-000430-0697_creative.jpg?ref=B0A29C689A, /globalassets/tiered_chiffon_mini_dress_1812-000430-06971761_flatlayf.jpg?ref=12CFF23C88"
Linen Blend Striped Pants,/en/products/striped-pants-beige-stripe-1720-000158-9291,74.95,"/globalassets/striped_pants_1720-000158-9291_2.jpg?ref=E75A6A14CE, /globalassets/striped_pants_1720-000158-9291_4.jpg?ref=0B021DE105, /globalassets/striped_pants_1720-000158-9291_01c.jpg?ref=F3D8EA56FF, /globalassets/striped_pants_1720-000158-9291_3.jpg?ref=2D61FEE091, /globalassets/linen_blend_striped_pants_1720-000158-9291_campaign_1.jpg?ref=C0F59DF485, /globalassets/striped_pants-1720-000158-9291_0586_flatlayf-2.jpg?ref=DC93B9C4B3"
Ribbed Knitted Deep Back Top,/en/products/ribbed-knitted-deep-back-top-taupe-1100-007068-0119,14.98,"/globalassets/nakd_ribbed_knitted_deep_back_top_1100-007068-0119_01c.jpg?ref=6AA343EF57, /globalassets/nakd_ribbed_knitted_deep_back_top_1100-007068-0119_4340.jpg?ref=DA603D7AFD, /globalassets/nakd_ribbed_knitted_deep_back_top_1100-007068-0119_4371.jpg?ref=3B0C6270D4, /globalassets/nakd_ribbed_knitted_deep_back_top_1100-007068-0119_4332.jpg?ref=18E202C481"
Open Back Linen Blend Strap Top,/en/products/open-back-linen-blend-strap-top-red-1100-008979-0004,29.97,"/globalassets/open_back_linen_blend_strap_top_1100-008979-000415406.jpg?ref=E74EC92205, /globalassets/open_back_linen_blend_strap_top_1100-008979-000415422.jpg?ref=D1400B1009, /globalassets/open_back_linen_blend_strap_top_1100-008979-000415404.jpg?ref=38D29166FD, /globalassets/open_back_linen_blend_strap_top_1100-008979-000415415.jpg?ref=142B63D7BD"
Oversized Striped Shirt,/en/products/oversized-striped-shirt-blue-stripe-1812-000267-0238,44.97,"/globalassets/oversized_striped_shirt_1812-000267-0238_1_campaign.jpg?ref=BC365B490D, /globalassets/oversized_striped_shirt_1812-000267-0238_5318-copy.jpg?ref=F054CFB7E4, /globalassets/oversized_striped_shirt_1812-000267-0238_5309-copy.jpg?ref=6D5432E2F1, /globalassets/oversized_striped_shirt_1812-000267-0238_5297-copy.jpg?ref=73BD3B330C, /globalassets/oversized_striped_shirt_1812-000267-0238_5301.jpg?ref=860FDFA55D, /globalassets/oversized_striped_shirt_1812-000267-0238_2_campaign.jpg?ref=1AE2F417FC, /globalassets/oversized_striped_shirt-1812-000267-0238_0126_flatlayf.jpg?ref=A8682F16DF"
Pleated Trousers,/en/products/pleated-trousers-offwhite-1100-009176-0260,34.97,"/globalassets/jelena.nyc_1100-009176-0260_social.jpg?ref=43B6336E1E, /globalassets/trousers_1100-009176-0260-1.jpg?ref=A4299ED54A, /globalassets/trousers_1100-009176-0260_11.jpg?ref=5D1462364F, /globalassets/trousers_1100-009176-0260.jpg?ref=682983E0B8, /globalassets/trousers_1100-009176-0260_12123.jpg?ref=44E0E1DED0, /globalassets/pleated_trousers-1100-009176-0260_9773_flatlayf.jpg?ref=4FA20F1216"
High Neck Crop Singlet,/en/products/high-neck-crop-singlet-white,5.98,"/globalassets/high_neck_crop_singlet_1660-000269-0001_10672.jpg?ref=CCC0035185, /globalassets/high_neck_crop_singlet_1660-000269-0001_10682.jpg?ref=CF50219022, /globalassets/high_neck_crop_singlet_1660-000269-0001_10670.jpg?ref=EBC783C957, /globalassets/high_neck_crop_singlet_1660-000269-0001_10678.jpg?ref=D0D77518B5, /globalassets/high_neck_crop_singlet_1660-000269-00010210-copy-2_flatlayf.jpg?ref=0D15419320"
Front Twist Tube Top,/en/products/front-twist-tube-top-yellow-1018-010372-0024,11.98,"/globalassets/front_twist_tube_top_1018-010372-0024_13738.jpg?ref=76224A57CB, /globalassets/front_twist_tube_top_1018-010372-0024_13727.jpg?ref=049C05CB0F, /globalassets/front_twist_tube_top_1018-010372-0024_13709.jpg?ref=5EF9D216CE, /globalassets/front_twist_tube_top_1018-010372-0024_13713.jpg?ref=E97F9E1599, /globalassets/front_twist_tube_top_1018-010372-0024_13716.jpg?ref=3E775587B4"
Linen Wide Leg Pants,/en/products/linen-wide-leg-pants-navy-1594-000400-0018,54.97,"/globalassets/linen_wide_leg_pants_1594-000400-0018_9153-_01c.jpg?ref=DF88D41BA0, /globalassets/linen_wide_leg_pants_1594-000400-0018_9178-.jpg?ref=EB645BBC57, /globalassets/linen_wide_leg_pants_1594-000400-0018_9166-.jpg?ref=DFA64BDA1D, /globalassets/linen_wide_leg_pants_1594-000400-0018_9171-.jpg?ref=A5A3EE2002"
Lace Twist Top,/en/products/lace-twist-top-offwhite-1100-009171-0260,19.97,"/globalassets/lace_twist_top_1100-009171-0260_10520.jpg?ref=42561D1C25, /globalassets/lace_twist_top_1100-009171-0260_10532-copy.jpg?ref=3E65625DF0, /globalassets/lace_twist_top_1100-009171-0260_10510.jpg?ref=AE5860A976, /globalassets/lace_twist_top_1100-009171-0260_10526.jpg?ref=D29A0A5739"
Halterneck Panelled Mini Dress,/en/products/halterneck-panelled-mini-dress-flower-print-1100-008655-0689,32.97,"/globalassets/halterneck_panelled_mini_dress_1100-008655-0689_0339.jpg?ref=060D61036D, /globalassets/halterneck_panelled_mini_dress_1100-008655-0689_0352.jpg?ref=D4C1406D14, /globalassets/halterneck_panelled_mini_dress_1100-008655-0689_0327_01c.jpg?ref=8F408097A2, /globalassets/halterneck_panelled_mini_dress_1100-008655-0689_0347.jpg?ref=AF22856B81"
Off Shoulder Twisted Top,/en/products/off-shoulder-twisted-top-offwhite-1720-000154-0260,54.95,"/globalassets/off_shoulder_twisted_top-1720-000154-02607169.jpg?ref=D4DE165F6B, /globalassets/off_shoulder_twisted_top-1720-000154-02607161.jpg?ref=6D1D25C9C0, /globalassets/off_shoulder_twisted_top-1720-000154-02607177-copy_01c.jpg?ref=7A1D0E0222, /globalassets/off_shoulder_twisted_top-1720-000154-02607182.jpg?ref=386EC70181, /globalassets/off_shoulder_twisted_top_1720-000154-0260_creative.jpg?ref=78365C09F2, /globalassets/off_shoulder_twisted_top_1720-000154-0260_campaign.jpg?ref=18E8812622, /globalassets/off_shoulder_twisted_top-1720-000154-0260_0526_flatlayf.jpg?ref=A1BE5FC8E7"
